"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Fragile and conflict affected situations","FCS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.227891320988","46.5423309833896","46.8852769432495","47.1871791568333","47.6994953189931","47.807094707005","47.7773040269553","48.0151910277028","48.4403012397909","48.5422188311563","48.9255369808706","49.5000973100709","49.5070037893533","50.1032979804535","50.2373407796408","50.4840027157413","50.9477283397064","51.4779730436947","51.6092631638556","51.8530497703756","52.0760925192082","52.2094762584617","52.1882252808404","51.5825083735956","51.4347569345891","51.6082800440301","52.2318694997475","52.6799297225923","52.2507895423155","53.2831647169204","53.3025343157515","53.3087366182203","53.2816695420891","53.6728252507982","54.2883878977853","54.0032961579117","54.0810875337644","54.3782007379501","54.1643370002508","54.8792310262913","55.5096393166992","55.729255215033","56.149480047202","56.4190364533883","56.665498658649","57.0581055715129","57.5427091415265","58.0094064492056","58.0186874288451","59.0622534539493","59.3081381864351","59.9663278437118","60.166584242796","60.4660138869474","60.7099873553869","61.0144636434117","61.2923803606297","61.6570844120365","61.9720515279674","62.2697807430552","61.7624869876376","61.2532657354491","61.7925883005562","",
"Finland","FIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.819756097561","68.8441463414634","68.5778048780488","69.0126829268293","69.2209756097561","68.9778048780488","69.4770731707317","69.6665853658537","69.6163414634146","69.5034146341464","70.179512195122","70.0175609756098","70.7073170731707","71.2236585365854","71.1348780487805","71.6736585365854","71.8129268292683","72.350243902439","72.8970731707317","73.1553658536586","73.44","73.7465853658537","74.2980487804878","74.2009756097561","74.5190243902439","74.2229268292683","74.56","74.5919512195122","74.5770731707317","74.7921951219512","74.8131707317073","75.2275609756098","75.4553658536585","75.7051219512195","76.3956097560976","76.409512195122","76.6934146341464","76.8785365853659","77.0907317073171","77.2912195121951","77.4658536585366","77.9658536585366","78.119512195122","78.3682926829268","78.7146341463415","78.8170731707317","79.2146341463415","79.2634146341464","79.5682926829268","79.719512195122","79.8707317073171","80.4707317073171","80.6268292682927","80.9756097560976","81.1804878048781","81.4804878048781","81.4292682926829","81.6317073170732","81.7341463414634","81.9829268292683","81.9317073170732","81.8853658536585","81.1878048780488","",
"Fiji","FJI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.588","58.199","58.934","59.552","60.219","60.805","61.154","61.576","61.772","61.538","61.713","61.796","61.784","61.022","61.686","61.852","61.975","62.273","62.527","62.941","62.734","62.729","62.793","63.29","63.892","64.526","64.715","64.936","65.149","65.277","65.508","65.643","65.827","65.928","66.125","66.286","66.408","66.448","66.68","66.763","66.31","66.34","65.748","66.177","66.424","66.632","66.855","66.826","66.935","67.089","67.328","67.523","67.552","67.428","67.376","66.844","67.24","67.79","67.81","67.893","67.924","67.114","68.312","",
"France","FRA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.8682926829268","70.1170731707317","70.3146341463415","70.5146341463415","70.6634146341463","70.8121951219512","70.9609756097561","71.1609756097561","71.309756097561","71.4585365853659","71.6585365853659","71.9073170731707","72.1073170731707","72.3560975609756","72.6048780487805","72.8536585365854","73.1024390243903","73.3512195121951","73.6024390243903","73.8512195121951","74.0512195121951","74.3","74.5","74.8","75","75.3","75.6","75.8","76.1","76.3487804878049","76.6","76.8487804878049","77.1","77.3","77.6487804878049","77.7512195121951","77.9536585365854","78.3048780487805","78.6048780487805","78.7560975609756","79.0560975609756","79.1585365853659","79.2609756097561","79.1146341463415","80.1634146341463","80.1634146341463","80.8121951219512","81.1121951219512","81.2146341463415","81.4146341463415","81.6634146341463","82.1146341463415","81.9682926829268","82.219512195122","82.719512195122","82.3219512195122","82.5731707317073","82.5756097560976","82.6756097560976","82.8268292682927","82.1756097560976","82.3243902439024","82.2292682926829","",
"Faroe Islands","FRO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","74.4975609756098","","","","","75.9853658536585","","","","","","","","75.2658536585366","75.4658536585366","75.7146341463415","75.9146341463415","76.1146341463415","76.3634146341464","76.6146341463415","76.9146341463415","77.1658536585366","77.3658536585366","77.5682926829268","77.8219512195122","78.0268292682927","78.2317073170732","78.4365853658537","78.6414634146341","78.8439024390244","78.9439024390244","79.0926829268293","79.290243902439","79.6390243902439","79.9878048780488","80.1365853658537","80.3365853658537","80.6365853658537","80.8878048780488","81.190243902439","81.4414634146341","81.5926829268293","81.7926829268293","82.0439024390244","82.2439024390244","82.4951219512195","82.6463414634146","82.8975609756098","83.0975609756098","83.3","",
"Micronesia, Fed. Sts.","FSM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.409","57.11","57.803","58.176","58.532","59.11","59.337","59.873","60.193","60.662","61.035","61.518","61.781","62.139","62.499","62.802","63.092","63.363","63.72","63.78","64.212","64.478","64.821","65.282","65.749","65.97","66.172","66.292","66.859","67.096","67.425","67.619","67.832","68.059","68.095","68.553","68.776","69.229","69.465","69.706","69.769","70.479","69.46","70.76","70.838","70.884","71.093","71.06","71.137","71.112","71.233","71.318","71.398","71.499","71.529","71.408","71.595","71.467","71.318","71.077","70.674","70.71","70.925","",
"Gabon","GAB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.575","47.228","47.838","48.479","49.048","49.752","50.349","50.892","51.439","51.957","52.555","53.073","53.605","54.057","54.567","55.035","55.569","56.089","56.659","57.053","57.454","57.816","58.106","58.601","58.894","59.311","59.641","59.894","60.006","60.265","60.311","60.397","60.545","60.718","60.701","60.704","60.612","60.662","60.79","60.849","61.069","61.27","61.292","61.671","61.838","61.959","62.375","62.618","63.083","63.303","63.898","64.045","64.587","64.776","64.974","65.46","65.802","66.189","66.306","66.603","66.531","65.821","65.694","",
"United Kingdom","GBR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.1268292682927","70.8780487804878","70.9268292682927","70.8268292682927","71.6243902439024","71.6243902439024","71.5731707317073","72.1243902439024","71.7243902439025","71.7219512195122","71.9731707317073","72.2731707317073","72.1243902439024","72.3243902439024","72.5243902439024","72.7243902439024","72.7756097560976","73.2243902439024","73.1756097560976","73.2756097560976","73.6756097560976","74.0268292682927","74.1780487804878","74.3780487804878","74.7780487804878","74.6292682926829","74.9292682926829","75.280487804878","75.3804878048781","75.5829268292683","75.8804878048781","76.0829268292683","76.4341463414634","76.3853658536585","76.8853658536585","76.8365853658537","77.0878048780488","77.2109756097561","77.190243902439","77.390243902439","77.7414634146342","77.9926829268293","78.1439024390244","78.4463414634146","78.7463414634146","79.0487804878049","79.2487804878049","79.4487804878049","79.6","80.0512195121951","80.4024390243902","80.9512195121951","80.9048780487805","81.0048780487805","81.3048780487805","80.9560975609756","81.1560975609756","81.2560975609756","81.2560975609756","81.4048780487805","80.3512195121951","80.7","82.0585365853659","",
"Georgia","GEO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.222","61.416","61.858","62.228","62.333","62.852","63.075","63.292","63.775","64.205","64.431","64.753","65.072","65.421","65.591","65.874","66.029","66.471","66.695","67.074","67.173","67.634","67.903","67.942","67.994","68.368","68.445","68.251","68.528","68.353","68.389","68.245","67.783","67.656","68.554","68.851","68.974","69.059","69.102","69.319","69.575","69.606","70.024","70.333","70.567","71.13","71.394","71.568","71.332","71.95","72.128","72.39","72.412","72.628","73.099","73.297","73.569","73.57","73.341","73.47","72.765","71.694","71.587","",
"Ghana","GHA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.096","47.325","47.405","47.578","47.719","47.778","47.727","47.683","47.57","47.565","47.805","47.798","48.026","48.398","48.777","49.246","49.764","50.085","50.571","50.932","51.117","51.269","51.383","51.622","52.051","52.416","53.125","53.824","54.507","55.191","55.62","56.012","56.231","56.416","56.112","56.565","56.82","57.199","57.6","58.03","58.195","58.107","58.608","59.111","59.191","59.76","59.988","60.224","60.49","60.946","61.157","61.652","62.081","62.42","63.045","63.175","63.89","64.013","64.122","64.74","64.114","63.795","63.945","",
"Gibraltar","GIB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.309","69.234","69.481","69.257","70.168","70.608","69.594","70.983","70.513","70.006","70.605","71.017","70.827","71.375","70.638","71.816","71.39","72.227","72.548","72.71","73.753","73.567","73.342","74.524","75.385","76.013","76.241","74.679","77.36","74.554","77.072","76.994","75.559","78.52","79.164","76.556","77.65","80.343","80.663","81.533","81.37","81.087","80.26","79.694","80.948","81.442","80.393","78.514","80.13","81.243","80.958","81.871","83.366","80.55","81.882","80.427","81.702","81.83","82.154","82.363","82.198","79.329","82.83","",
"Guinea","GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","36.547","36.75","36.913","37.164","37.341","37.599","37.84","38.123","38.559","38.723","39.008","39.308","39.673","39.891","40.137","40.591","41.024","41.411","41.901","42.393","42.884","43.324","43.925","44.382","44.946","45.522","45.918","46.417","46.589","46.847","47.004","47.546","48.363","48.962","49.171","49.866","50.544","51.356","52.049","52.356","52.479","52.662","53.278","53.678","54.117","54.632","55.108","55.553","56.044","56.348","56.72","57.019","57.406","57.791","57.886","58.134","58.763","59.109","59.349","59.72","59.327","58.892","58.985","",
"Gambia, The","GMB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","35.098","35.568","35.989","36.496","36.948","37.445","37.898","38.43","38.869","39.349","39.871","40.347","40.915","41.394","41.954","42.444","43.039","43.44","43.583","44.558","45.153","44.476","46.377","46.923","47.493","48.189","48.71","49.409","50.051","50.635","51.319","52.127","52.941","53.748","54.721","55.464","56.009","56.06","56.554","56.816","56.942","57.043","57.08","57.586","58.088","58.394","59.06","59.394","60.082","60.427","60.717","61.526","62.096","62.114","62.269","62.494","63.013","62.995","63.04","63.755","62.612","62.083","62.906","",
"Guinea-Bissau","GNB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","37.464","37.695","37.932","35.661","35.984","36.383","36.698","37.024","37.361","37.746","38.025","38.368","38.698","39.034","41.757","42.053","42.419","42.718","43.033","43.39","43.754","44.07","44.374","44.635","44.829","45.104","45.446","45.785","46.321","46.7","47.084","47.465","47.92","48.228","48.156","48.952","49.065","47.997","47.716","48.006","50.121","50.445","50.986","51.405","52.15","52.249","53.371","54.155","54.646","55.541","56.23","56.967","57.69","58.232","58.61","59.128","59.674","60.066","60.502","60.882","59.999","59.652","59.861","",
"Equatorial Guinea","GNQ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.729","41.994","42.258","42.546","42.749","43.054","43.264","43.532","43.731","30.076","30.248","36.263","43.284","43.477","40.186","35.812","28.921","40.501","40.793","41.653","47.563","48.109","48.596","49.007","49.208","49.683","50.039","50.279","50.504","50.668","50.86","50.969","51.113","51.308","51.415","51.592","51.727","52.061","52.382","52.752","53.226","53.636","54.085","54.581","55.036","55.464","56.046","56.54","57.074","57.431","57.878","58.412","58.865","59.224","59.595","60.103","60.479","60.821","61.191","61.644","60.708","60.594","61.19","",
"Greece","GRC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.3","70.3158536585366","70.2549756097561","70.6105365853659","70.5693902439025","71.4283170731707","71.7527073170732","71.2987804878049","71.4301951219512","72.0043414634146","72.7708048780488","73.0095609756098","72.7826829268293","72.9819756097561","73.4155853658537","73.3763658536586","73.634","73.6708048780488","74.358756097561","74.6210731707317","74.5462682926829","74.9574390243902","75.2505365853659","75.5177317073171","75.7743902439024","76.0829024390244","76.4826585365854","76.2798536585366","76.980756097561","76.6878048780488","76.9390243902439","77.1365853658537","77.3829268292683","77.390243902439","77.6390243902439","77.5853658536585","77.6853658536585","78.1365853658537","77.8390243902439","77.9878048780488","77.8878048780488","78.3878048780488","78.6414634146341","78.8414634146341","79.0390243902439","79.2390243902439","79.4390243902439","79.4390243902439","79.9390243902439","80.1878048780488","80.3878048780488","80.7317073170732","80.6341463414634","81.2853658536585","81.3853658536585","81.0365853658537","81.3878048780488","81.2878048780488","81.7878048780488","81.6390243902439","81.2878048780488","80.0829268292683","80.6365853658537","",
"Grenada","GRD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.76","61.792","62.877","64.077","64.841","64.728","64.655","64.654","65.498","65.857","66.216","66.479","66.822","67.217","67.583","67.971","68.151","67.475","67.668","67.9","68.144","68.45","68.712","64.219","69.32","69.58","69.77","69.939","70.165","70.419","70.683","70.974","71.291","71.576","71.786","72.109","72.331","72.568","72.805","72.903","72.783","73.118","73.167","73.188","71.788","73.521","73.7","74.317","74.656","75.036","74.999","75.295","75.042","75.116","74.985","75.013","74.762","74.765","74.808","74.863","74.924","74.936","75.335","",
"Greenland","GRL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","63.4146341463415","63.9548780487805","63.449756097561","63.0748780487805","63.1926829268293","63.3","63.4665853658537","63.8336585365854","64.2487804878049","64.6541463414634","64.5824390243903","64.6675609756098","65.0682926829268","65.0317073170732","65.1960975609756","65.5853658536585","65.9009756097561","65.6441463414634","65.7673170731707","65.7980487804878","66.1570731707317","66.4975609756098","66.0990243902439","66.1965853658537","66.6117073170732","67.1817073170732","67.7263414634146","68.2351219512195","68.6165853658537","69.0482926829268","69.37","69.779512195122","70.0807317073171","70.2648780487805","70.5463414634146","70.8385365853659","71.0609756097561","71.4790243902439","71.8385365853659","71.9321951219512","71.9675609756098","71.9443902439024","71.8507317073171","71.8139024390244","71.5404878048781","",
"Guatemala","GTM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.808","46.47","46.995","47.407","47.712","47.814","47.764","47.984","48.298","48.548","49.439","50.484","51.638","53.003","54.039","54.824","49.169","55.816","55.963","56.185","56.024","55.972","50.134","58.718","59.558","60.203","60.772","61.432","62.029","62.374","62.473","62.725","62.913","63.349","63.726","64.195","64.863","65.536","66.114","66.869","67.446","67.946","68.386","68.797","69.165","69.168","69.812","70.1","70.356","70.641","70.878","71.177","71.463","71.728","71.964","72.103","72.355","72.551","72.726","73.129","71.797","69.237","68.674","",
"Guam","GUM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.897","61.395","61.708","62.359","62.878","62.893","62.778","63.566","64.152","64.545","64.825","65.193","65.351","65.752","66.01","66.577","67.032","67.922","68.686","69.579","69.861","70.077","70.32","70.59","70.819","71.069","71.325","71.564","71.885","72.164","72.473","72.497","72.718","72.952","73.058","73.29","73.092","73.349","73.632","74.066","74.417","75.41","75.793","76.504","76.923","77.182","77.136","77.098","77.185","77.094","76.879","76.872","76.707","76.72","76.749","76.616","76.877","77.155","77.439","77.717","76.612","76.656","78.33","",
"Guyana","GUY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","58.034","58.46","58.864","59.202","59.494","59.742","59.937","60.113","60.256","60.38","60.469","60.555","60.636","60.683","60.76","60.819","60.892","60.955","61.052","61.133","61.229","61.311","61.406","61.491","61.589","61.66","61.797","61.947","62.085","62.238","62.415","62.622","62.787","63.152","63.372","63.136","63.205","63.356","63.9","64.17","64.483","64.788","64.728","64.6","64.93","65.132","65.667","66.254","66.288","66.563","66.743","66.982","67.23","67.473","67.882","68.201","68.384","68.667","68.896","69.124","68.486","65.673","65.989","",
"High income","HIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.2961765960583","68.6708474183788","68.5888012822367","68.8592049799229","69.3616006777947","69.4061260337672","69.6415937943754","69.8358164512916","69.713279314675","69.7426943921647","70.1677578578189","70.4666815700692","70.6619426852075","70.8245069095184","71.1634294109541","71.3573354867971","71.561360058785","71.8883005869975","72.0222718176838","72.2818911309713","72.2984907868119","72.6542907366718","72.9998466933348","73.0682777006887","73.2592000342329","73.4339706117579","73.8423697283472","74.0851511924578","74.1852150822507","74.3462572547243","74.4375768040141","74.550807257106","74.5848893550264","74.4154304235225","74.6098757742115","74.6972761258542","75.160118047358","75.5501468311258","75.7738656465419","75.7885163183865","76.0164391444701","76.2839015654105","76.4105520660546","76.5177421071177","76.9607279945773","77.0817865103917","77.5098127384798","77.8199486377247","78.012580714602","78.365674412138","78.5533631036865","78.8918823622061","79.0435100709486","79.2733851059478","79.5183302804556","79.4667073077168","79.6611923316402","79.7827279432975","79.8872244357968","80.1270377077866","79.1332543709208","78.7883989599385","79.5021131471029","",
"Hong Kong SAR, China","HKG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.8662926829268","66.5588780487805","66.9771707317073","67.6857317073171","68.4460975609756","69.2512195121951","69.5388780487805","69.9254390243902","70.3558292682927","70.5685609756098","71.0499512195122","71.4680487804878","71.4509756097561","72.090243902439","72.5978048780488","73.3621951219512","72.7890243902439","73.3492682926829","73.5407317073171","73.6631707317073","74.6534146341464","75.3490243902439","75.4385365853659","75.2863414634146","76.009512195122","76.4292682926829","76.6843902439024","76.8978048780488","77.0834146341464","77.0287804878049","77.3707317073171","77.8729268292683","77.6734146341464","78.0160975609756","78.5436585365854","78.6787804878049","79.6275609756098","80.1121951219512","80.1068292682927","80.3726829268293","80.8731707317073","81.4192682926829","81.4521951219512","81.3434146341464","81.7992682926829","81.6090243902439","82.3848780487805","82.3668292682927","82.3404878048781","82.7751219512195","82.9575609756098","83.4119512195122","83.450243902439","83.8312195121951","83.9356097560976","84.2526829268293","84.2114634146342","84.6956097560976","84.869756097561","85.1558536585366","85.4963414634146","85.5326829268293","83.6609756097561","",
"Honduras","HND","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.317","48.73","49.668","50.25","50.812","51.465","52.091","52.632","53.355","53.896","54.44","54.966","55.607","54.415","52.313","57.548","58.158","58.746","59.334","59.908","60.485","61.016","61.527","62.137","62.642","62.996","63.591","64.032","64.345","64.856","65.243","65.752","65.991","66.251","66.574","67.139","67.439","67.777","62.721","68.422","68.662","69.006","69.366","69.507","69.796","70.104","70.261","70.376","70.441","70.911","71.088","71.439","71.734","71.963","72.259","72.487","72.588","72.692","72.814","72.881","71.462","70.123","70.728","",
"Heavily indebted poor countries (HIPC)","HPC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.7432026829806","41.0716719702749","41.6223766531233","41.7639340063819","42.2530557750103","42.4013985665175","42.3348677233006","42.9765793707825","43.3082064431998","43.5652834665755","43.878573913825","44.2237902426072","44.0236965504933","44.7605228289458","44.7994487217609","45.1666195224371","45.8441781997696","46.2124745848801","46.3933583223511","46.8042600172601","47.214725632849","47.5156566147369","47.7376637411728","46.5256400117755","46.397441235739","46.7606581995935","47.5777411576435","48.3018830059551","48.1063892333189","49.1753750111008","49.2102059169223","49.2081967029127","49.1878018441342","49.7959998525053","50.1610412329072","50.6678357081371","50.7884550000317","51.1365267919311","50.9523041530546","51.8352413766677","52.6617541209546","53.1310992050947","53.6299965169525","54.2296688765239","54.740409284175","55.4083228176931","56.2336206746725","56.889887989301","57.5040701855321","58.2403116950517","58.577688567925","59.4752203982531","60.0780176229233","60.6445607537013","61.1470730930553","61.6125477293904","62.1619619402239","62.5497604688077","62.9475759474084","63.3380569471644","62.7617201814617","62.3027853999622","62.8432462611607","",
"Croatia","HRV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.4823658536585","66.1803414634146","66.4691463414634","66.8558048780488","67.2923170731707","67.8325609756098","68.1214390243903","68.2989512195122","68.3864146341464","68.6602926829268","68.8126341463415","69.1401707317073","69.4417804878049","69.848487804878","70.1436585365854","70.0019512195122","70.4553658536585","70.7443902439024","70.5387804878049","70.4273170731707","70.1753658536586","70.3443902439025","70.4826829268293","70.2748780487805","70.2185365853659","70.8860975609756","71.4190243902439","71.470243902439","71.4882926829268","71.8446341463415","72.1704878048781","72.1853658536586","71.2414634146342","71.5224390243903","71.8034146341463","72.0843902439024","72.3653658536585","72.4951219512195","72.3170731707317","72.6419512195122","72.8078048780488","74.5129268292683","74.7173170731707","74.6139024390244","75.520243902439","75.2446341463415","75.8368292682927","75.7056097560976","75.9121951219512","76.1682926829268","76.4756097560976","76.7756097560976","76.9243902439024","77.1268292682927","77.4780487804878","77.2756097560976","78.0219512195122","77.8268292682927","78.0707317073171","78.4243902439025","77.7243902439024","76.4243902439025","77.5756097560976","",
"Haiti","HTI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.499","43.914","44.291","42.769","44.968","45.351","45.594","46.125","46.512","46.915","47.337","47.719","47.945","48.208","48.419","48.681","48.956","49.209","49.428","49.675","49.902","50.268","50.551","50.871","51.123","51.523","51.875","52.239","52.632","52.755","52.975","53.391","53.842","54.35","54.653","55.547","56.154","56.516","57.135","57.961","58.365","58.489","58.855","59.507","58.475","60.415","60.763","61.103","61.332","61.741","46.019","61.623","62.291","62.605","62.987","63.237","63.392","63.854","64.019","64.255","64.052","63.192","63.728","",
"Hungary","HUN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.0031707317073","68.9360975609756","67.8658536585366","68.8741463414634","69.3809756097561","69.0712195121951","69.8224390243902","69.4070731707317","69.230243902439","69.3146341463415","69.1646341463415","69.0524390243903","69.6646341463415","69.5180487804878","69.2480487804878","69.29","69.5731707317073","69.8480487804878","69.3939024390244","69.6153658536585","69.0617073170732","69.1392682926829","69.3578048780488","68.9736585365854","69.0258536585366","68.9721951219512","69.1734146341463","69.6512195121951","70.0234146341463","69.4617073170732","69.3156097560976","69.3770731707317","69.1170731707317","69.1012195121951","69.469756097561","69.7917073170732","70.3287804878049","70.7024390243902","70.5578048780488","70.6770731707317","71.2463414634146","72.2487804878049","72.3487804878049","72.3","72.6487804878049","72.6487804878049","73.0975609756098","73.1512195121951","73.7024390243903","73.9048780487805","74.2073170731707","74.8585365853659","75.0634146341463","75.5658536585366","75.7634146341463","75.5682926829269","76.0634146341464","75.8170731707317","76.0658536585366","76.3195121951219","75.5682926829269","74.1634146341463","76.0170731707317","",
"IBRD only","IBD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.8332466268788","48.6718959702443","52.3620275190159","52.8352592698865","53.3571981453824","53.0644791210344","53.7552535099439","54.2437286289358","54.9410768643767","55.3494516011989","55.8930288234614","56.5236701708022","56.9758743902748","57.6406910996114","58.1989229750289","58.802518778225","59.3482821650479","59.9053081726864","60.3835463135462","60.8822454080611","61.3152254499631","61.7601821797752","62.2205924552546","62.6713897987141","63.0750138453294","63.4929802245386","63.98779226612","64.3435019743842","64.6447635567115","64.9891023353766","65.1961747135059","65.4757645641895","65.7728075182349","66.0250813001679","66.2948991164273","66.6346250495245","66.9590880725367","67.332964986303","67.698321141572","67.906432221934","68.2474351253322","68.660859544077","68.994274429816","69.2634982291251","69.5082816342081","69.9308511611966","70.2872975442934","70.5786901294306","70.7963249543807","71.1741688057998","71.4587127892124","71.80122803287","72.147716276105","72.4972787966662","72.8541258790001","73.1540007584261","73.4213080439374","73.6432107719087","73.9359811080562","74.1322283571087","73.382338481379","72.1418529500945","72.9350464590903","",
"IDA & IBRD total","IBT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.3223709241228","47.7519842448028","50.8955927559266","51.3392580694108","51.882104358188","51.6696677357903","52.3210705406396","52.7950626665919","53.456052769243","53.8503612108816","54.207542864011","54.3169778456396","55.3542528065266","55.9890413725125","56.4588493110307","56.9779211747824","57.5197049745692","58.0700191754711","58.5151810773814","58.9861257653212","59.4185568841085","59.8379383286346","60.2399794201732","60.5507050994745","60.8878053769022","61.2556578149978","61.7200654139376","62.0608360982406","62.2800363684544","62.6661661923556","62.861626726064","63.0209352157434","63.3025381294626","63.5305843522347","63.7936339035826","64.0809646420806","64.3426206931336","64.7085608142554","65.0239583926077","65.3663640105662","65.7052149220664","66.0855327295897","66.4081392353918","66.6892946894752","66.9256871452095","67.3222546092343","67.7174414847827","67.9961909319204","68.1797797983644","68.6035800323798","68.9006803255735","69.2698378110735","69.5860133097638","69.9111983022149","70.2366822832833","70.5236790616851","70.8052133964315","71.0422877811609","71.3213944245514","71.5254383692497","70.8217187712498","69.7899671680861","70.511910539194","",
"IDA total","IDA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.8541109277064","43.3664968729632","43.954763473139","44.2714674832677","44.9318098058464","45.1192465841178","45.6036473233789","46.0336390912924","46.5501298819394","46.9011873136055","46.4146636159612","44.1218439353012","47.8769396393415","48.4070284118399","48.5152868260669","48.7009166389749","49.2779551782124","49.858600722153","50.2290255563301","50.6572880136907","51.1631332708599","51.5429855994463","51.7697142952557","51.565154012999","51.704360561886","51.9483044865624","52.3685393778793","52.726158391199","52.688600313561","53.3253379832093","53.5556467907941","53.3222891092383","53.6432207255288","53.8887482187876","54.2346423993185","54.4299914464785","54.5657978046377","55.0091474254801","55.2479941102484","56.1878005955245","56.6317008024503","57.0112433958694","57.4175623707504","57.8588658684076","58.1796029960722","58.6005394842409","59.238736136939","59.5910104996775","59.7736842740888","60.4514322224133","60.8985269624346","61.4553608509201","61.7709808557056","62.1051502446913","62.4180887324393","62.7517170614137","63.1656533152546","63.5411694581077","63.8811011969586","64.212406439716","63.7482483446558","63.400664245651","64.0489235208186","",
"IDA blend","IDB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.1503600631691","43.7534026500852","44.5510245735411","45.2349941486898","45.8322777914739","46.3940850359602","47.1020620400472","47.2045399627295","48.063035479287","48.6285343316709","49.5041837949705","48.2506515227833","50.5359719656979","50.9927245553666","51.3225543739287","51.8132493223916","52.3045412369824","52.6773410104123","53.0404887825898","53.3826880886802","53.8783671174048","54.4076824346968","54.6342768195125","54.9805000358274","55.1865029138699","55.1931058578283","55.1675295658828","55.0786183424585","55.1991091868604","55.3181346160531","55.3910392526961","55.2412582654889","55.05015015342","54.8528979847025","54.7125595329736","54.4680880868094","54.6110715862313","54.6653771841519","54.9170291251107","55.3447139272508","55.7646571727383","56.0092268684295","56.3584315517553","56.6746854377267","56.9971444858111","57.0334137108178","57.8362584840102","58.0849511537945","58.3761982313352","58.7117003669273","59.0590516367715","59.4450948811862","59.6398426020364","59.9502681776118","60.1214982368301","60.3574818379658","60.5640802440301","60.8795193391655","61.0824741753045","61.3385640483831","61.0116407687852","60.6795925382356","61.2838224440537","",
"Indonesia","IDN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.452","47.117","47.871","48.429","49.232","42.599","48.2","51.066","51.63","52.354","52.992","53.576","54.242","54.85","55.429","55.968","56.514","57.081","57.565","58.153","58.754","59.138","59.757","60.273","60.728","61.307","61.722","61.973","62.211","62.696","63.181","63.537","64.126","64.598","64.856","65.237","65.355","65.733","65.962","66.221","66.433","66.758","67.134","67.413","65.75","67.649","67.914","68.189","68.226","68.494","68.679","68.823","68.973","69.264","69.533","69.699","69.798","69.936","70.338","70.518","68.808","67.57","68.25","",
